Score,"Organism Id","Organism Name",Name,Track,"Protein Id","Transcript Id",Location,Scaffold,Start,End,Strand,Annotations,"User Annotations"
0.066133,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","CE219507_1190","null",219508,219637,"scaffold_12:161,933-163,823 (-)","scaffold_12",161933,163823,"(-)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.066133,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","CE223055_1834","null",223056,223185,"scaffold_12:272,017-273,816 (+)","scaffold_12",272017,273816,"(+)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.066133,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","fgenesh1_pg.12_#_47","fgenesh1_pg",1345703,1345832,"scaffold_12:146,133-147,977 (-)","scaffold_12",146133,147977,"(-)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.066133,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","gm1.5562_g","Genemark1",1429431,1429560,"scaffold_12:117,629-119,451 (+)","scaffold_12",117629,119451,"(+)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.066128,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","CE686685_3433","null",686686,686838,"scaffold_7:758,728-761,022 (+)","scaffold_7",758728,761022,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066128,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","CE764795_616","null",764796,764948,"scaffold_9:653,069-654,996 (+)","scaffold_9",653069,654996,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066128,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","fgenesh1_kg.7_#_1913_#_TRINITY_DN5103_c3_g2_i5","fgenesh1_kg",934228,934380,"scaffold_7:755,171-757,674 (+)","scaffold_7",755171,757674,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066128,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","gm1.3670_g","Genemark1",991664,991816,"scaffold_7:519,582-521,404 (+)","scaffold_7",519582,521404,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066128,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","gm1.6445_g","Genemark1",994439,994591,"scaffold_16:321,353-323,181 (+)","scaffold_16",321353,323181,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066128,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","CE304776_953","null",304777,304929,"scaffold_20:216,475-218,525 (-)","scaffold_20",216475,218525,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cerun2,"Cerrena unicolor v1.1","CE114095_15","null",114096,114311,"scaffold_29:89,343-90,204 (-)","scaffold_29",89343,90204,"(-)","TCDB:1.C.39.4.1",""
0.066123,Cerun2,"Cerrena unicolor v1.1","CE199341_484","null",199342,199557,"scaffold_56:188,840-191,110 (-)","scaffold_56",188840,191110,"(-)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","CE1094286_1495","null",1094287,1094395,"scaffold_95:122,163-123,438 (-)","scaffold_95",122163,123438,"(-)","TCDB:1.C.39.4.1",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","CE210306_1708","null",210307,210415,"scaffold_149:7,107-9,141 (-)","scaffold_149",7107,9141,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_pg.55_#_40","fgenesh1_pg",1305642,1305750,"scaffold_55:159,835-161,662 (-)","scaffold_55",159835,161662,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_pg.149_#_19","fgenesh1_pg",1308110,1308218,"scaffold_149:84,793-86,653 (+)","scaffold_149",84793,86653,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_pg.149_#_4","fgenesh1_pg",1308095,1308203,"scaffold_149:10,267-12,117 (-)","scaffold_149",10267,12117,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_pg.345_#_7","fgenesh1_pg",1310575,1310683,"scaffold_345:27,258-29,068 (+)","scaffold_345",27258,29068,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_kg.55_#_329_#_TRINITY_DN1401_c0_g1_i1","fgenesh1_kg",1342552,1342660,"scaffold_55:163,281-163,960 (-)","scaffold_55",163281,163960,"(-)","TCDB:1.C.39.4.1",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.879_g","Genemark1",1410553,1410661,"scaffold_6:292,710-293,304 (-)","scaffold_6",292710,293304,"(-)","TCDB:1.C.39.4.1",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.4603_g","Genemark1",1414277,1414385,"scaffold_55:112,580-113,771 (-)","scaffold_55",112580,113771,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.4682_g","Genemark1",1414356,1414464,"scaffold_57:17,031-18,840 (+)","scaffold_57",17031,18840,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.6494_g","Genemark1",1416168,1416276,"scaffold_95:120,396-122,241 (+)","scaffold_95",120396,122241,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.8423_g","Genemark1",1418097,1418205,"scaffold_149:80,236-82,061 (+)","scaffold_149",80236,82061,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.9126_g","Genemark1",1418800,1418908,"scaffold_172:73,627-75,464 (+)","scaffold_172",73627,75464,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.11494_g","Genemark1",1421168,1421276,"scaffold_273:46,226-48,061 (-)","scaffold_273",46226,48061,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.12231_g","Genemark1",1421905,1422013,"scaffold_317:4,442-5,162 (-)","scaffold_317",4442,5162,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.12638_g","Genemark1",1422312,1422420,"scaffold_345:32,121-33,927 (+)","scaffold_345",32121,33927,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.13503_g","Genemark1",1423177,1423285,"scaffold_417:30,752-32,658 (-)","scaffold_417",30752,32658,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.13829_g","Genemark1",1423503,1423611,"scaffold_448:8,734-10,579 (-)","scaffold_448",8734,10579,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.14829_g","Genemark1",1424503,1424611,"scaffold_589:2,473-4,163 (+)","scaffold_589",2473,4163,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","MIX53174_4554_99","null",1478658,1478766,"scaffold_57:14,385-16,514 (+)","scaffold_57",14385,16514,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","estExt_Genemark1.C_190050","estExt_Genemark1",1517928,1518036,"scaffold_19:140,638-142,778 (+)","scaffold_19",140638,142778,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","estExt_Genemark1.C_1490001","estExt_Genemark1",1521807,1521915,"scaffold_149:18-1,255 (-)","scaffold_149",18,1255,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","estExt_Genemark1.C_3450010","estExt_Genemark1",1523903,1524011,"scaffold_345:29,088-31,606 (-)","scaffold_345",29088,31606,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","CE516998_5135","null",516999,517107,"scaffold_273:50,070-52,291 (-)","scaffold_273",50070,52291,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","CE637234_2655","null",637235,637343,"scaffold_345:23,589-25,980 (+)","scaffold_345",23589,25980,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066123,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","CE637305_5572","null",637306,637414,"scaffold_345:35,702-37,793 (+)","scaffold_345",35702,37793,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","fgenesh1_pg.879_#_1","fgenesh1_pg",1106805,1107009,"scaffold_879:2,857-4,566 (+)","scaffold_879",2857,4566,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","gm1.10670_g","Genemark1",1119103,1119307,"scaffold_779:6,009-7,668 (+)","scaffold_779",6009,7668,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Irplac1183_1,"Irpex lacteus DSM 1183 v1.0","CE1339569_7299","null",1339570,1340120,"scaffold_9:278,555-280,583 (+)","scaffold_9",278555,280583,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Irplac1183_1,"Irpex lacteus DSM 1183 v1.0","CE1342824_1800","null",1342825,1343375,"scaffold_9:438,010-439,937 (-)","scaffold_9",438010,439937,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Irplac1183_1,"Irpex lacteus DSM 1183 v1.0","fgenesh1_kg.22_#_417_#_TRINITY_DN7395_c0_g1_i4","fgenesh1_kg",1696061,1696611,"scaffold_22:284,012-285,920 (-)","scaffold_22",284012,285920,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Irplac1183_1,"Irpex lacteus DSM 1183 v1.0","fgenesh1_kg.48_#_278_#_TRINITY_DN9826_c1_g1_i2","fgenesh1_kg",1720257,1720807,"scaffold_48:193,759-195,837 (+)","scaffold_48",193759,195837,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Irplac1183_1,"Irpex lacteus DSM 1183 v1.0","gm4.4068_g","Genemark4",1729137,1729687,"scaffold_4:1,916,570-1,918,337 (+)","scaffold_4",1916570,1918337,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Irplac1183_1,"Irpex lacteus DSM 1183 v1.0","gm4.14335_g","Genemark4",1739404,1739954,"scaffold_19:449,284-451,113 (-)","scaffold_19",449284,451113,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066113,Irplac1183_1,"Irpex lacteus DSM 1183 v1.0","gm4.14368_g","Genemark4",1739437,1739987,"scaffold_19:543,211-545,026 (-)","scaffold_19",543211,545026,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066107,Albpec1,"Xanthoporus peckianus DAOM 52321 v1.0","gm1.9159_g","Genemark1",1677865,1678217,"scaffold_16:692,829-694,545 (-)","scaffold_16",692829,694545,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066107,Albpec1,"Xanthoporus peckianus DAOM 52321 v1.0","gm1.9160_g","Genemark1",1677866,1678218,"scaffold_16:695,727-697,496 (-)","scaffold_16",695727,697496,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066107,Albpec1,"Xanthoporus peckianus DAOM 52321 v1.0","MIX16872_29_25","null",1700471,1700823,"scaffold_16:728,789-730,818 (+)","scaffold_16",728789,730818,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066107,Albpec1,"Xanthoporus peckianus DAOM 52321 v1.0","MIX42737_199_57","null",1726336,1726688,"scaffold_35:114,326-116,079 (+)","scaffold_35",114326,116079,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066107,Albpec1,"Xanthoporus peckianus DAOM 52321 v1.0","CE918205_217","null",918206,918558,"scaffold_35:120,256-121,797 (+)","scaffold_35",120256,121797,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066107,Albpec1,"Xanthoporus peckianus DAOM 52321 v1.0","CE918285_4911","null",918286,918638,"scaffold_35:162,316-164,323 (-)","scaffold_35",162316,164323,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066105,Irplac1,"Irpex lacteus CCBAS Fr. 238 617/93 v1.0","fgenesh1_pg.2_#_416","fgenesh1_pg",1435305,1435495,"scaffold_2:1,416,571-1,418,329 (-)","scaffold_2",1416571,1418329,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066105,Irplac1,"Irpex lacteus CCBAS Fr. 238 617/93 v1.0","gm1.8186_g","Genemark1",1594516,1594706,"scaffold_26:220,562-222,384 (-)","scaffold_26",220562,222384,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066105,Irplac1,"Irpex lacteus CCBAS Fr. 238 617/93 v1.0","MIX44998_544_39","null",1646900,1647090,"scaffold_42:147,213-148,811 (+)","scaffold_42",147213,148811,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066105,Irplac1,"Irpex lacteus CCBAS Fr. 238 617/93 v1.0","CE961153_7233","null",961154,961344,"scaffold_5:1,284,507-1,286,682 (-)","scaffold_5",1284507,1286682,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066105,Cont1119283,"Clitocybe sp. JGI1119283 v1.0","fgenesh1_pg.302_#_5","fgenesh1_pg",95242,96092,"scaffold_302:17,614-19,442 (+)","scaffold_302",17614,19442,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066105,Cont1119283,"Clitocybe sp. JGI1119283 v1.0","gm1.7449_g","Genemark1",116955,117805,"scaffold_81:120,665-122,378 (+)","scaffold_81",120665,122378,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066105,Cont1119283,"Clitocybe sp. JGI1119283 v1.0","gm1.14621_g","Genemark1",124127,124977,"scaffold_302:12,271-12,889 (+)","scaffold_302",12271,12889,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066105,Cont1119283,"Clitocybe sp. JGI1119283 v1.0","gm1.14626_g","Genemark1",124132,124982,"scaffold_302:31,442-33,225 (+)","scaffold_302",31442,33225,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066103,Armmel1,"Armillaria mellea ELDO17 v1.0","gm1.13354_g","Genemark1",1142448,1142992,"scaffold_9:2,180,910-2,182,773 (+)","scaffold_9",2180910,2182773,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066103,Armmel1,"Armillaria mellea ELDO17 v1.0","estExt_Genemark1.C_7_t30045","estExt_Genemark1",1225896,1226440,"scaffold_7:3,020,738-3,022,751 (+)","scaffold_7",3020738,3022751,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066100,Armfum1,"Armillaria fumosa CBS 122221 v1.0","CE273966_251","null",273967,274413,"scaffold_14:692,331-694,711 (+)","scaffold_14",692331,694711,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066100,Armfum1,"Armillaria fumosa CBS 122221 v1.0","CE274147_163","null",274148,274594,"scaffold_14:832,208-833,984 (+)","scaffold_14",832208,833984,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066100,Armfum1,"Armillaria fumosa CBS 122221 v1.0","CE521910_2963","null",521911,522357,"scaffold_26:105,484-107,341 (+)","scaffold_26",105484,107341,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066088,Chopur1,"Chondrostereum purpureum OMC1767 v1.0","fgenesh1_kg.142_#_90_#_TRINITY_DN6696_c0_g4_i1","fgenesh1_kg",940372,941170,"scaffold_142:122,672-124,428 (-)","scaffold_142",122672,124428,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066088,Chopur1,"Chondrostereum purpureum OMC1767 v1.0","fgenesh1_kg.190_#_62_#_TRINITY_DN6696_c0_g1_i1","fgenesh1_kg",947029,947827,"scaffold_190:60,378-62,243 (+)","scaffold_190",60378,62243,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066085,Armnov1,"Armillaria novae-zelandiae 2840 v1.0","CE1067121_862","null",1067122,1067680,"scaffold_8:227,192-229,132 (+)","scaffold_8",227192,229132,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066075,Armlut1,"Armillaria luteobubalina HWK02 v1.0","CE153135_83095","null",153136,153136,"scaffold_13:977,044-979,468 (+)","scaffold_13",977044,979468,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066075,Armlut1,"Armillaria luteobubalina HWK02 v1.0","CE679983_1097","null",679984,679984,"scaffold_5:533,264-535,301 (-)","scaffold_5",533264,535301,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066075,Armlut1,"Armillaria luteobubalina HWK02 v1.0","MIX53562_2_35","null",1425607,1426363,"scaffold_46:351,871-352,274 (+)","scaffold_46",351871,352274,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066075,Armlut1,"Armillaria luteobubalina HWK02 v1.0","MIX54594_4_19","null",1426639,1427395,"scaffold_5:557,725-558,639 (+)","scaffold_5",557725,558639,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.066072,Armost1,"Armillaria solidipes 28-4 v1.0","gm1.11724_g","Genemark1",1021983,1022306,"scaffold_29:482,587-484,412 (+)","scaffold_29",482587,484412,"(+)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.066044,Hymrad1,"Hymenopellis radicata IJFM A160 v1.0","gm1.7350_g","Genemark1",1132088,1132712,"scaffold_58:66,230-68,057 (+)","scaffold_58",66230,68057,"(+)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
