Score,"Organism Id","Organism Name",Name,Track,"Protein Id","Transcript Id",Location,Scaffold,Start,End,Strand,Annotations,"User Annotations"
0.089979,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","gm1.11773_g","Genemark1",1062711,1062711,"scaffold_24:17,808-18,595 (-)","scaffold_24",17808,18595,"(-)","TCDB:1.C.39.9.1",""
0.089979,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","estExt_Genemark1.C_3_t10065","estExt_Genemark1",1073143,1073143,"scaffold_3:231,045-232,833 (-)","scaffold_3",231045,232833,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089979,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","fgenesh1_pg.3_#_7","fgenesh1_pg",1031668,1031668,"scaffold_3:36,571-37,326 (-)","scaffold_3",36571,37326,"(-)","TCDB:1.C.39.9.1",""
0.089979,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","fgenesh1_pg.24_#_94","fgenesh1_pg",1037613,1037613,"scaffold_24:402,319-402,988 (-)","scaffold_24",402319,402988,"(-)","TCDB:1.C.39.9.1",""
0.089979,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","fgenesh1_kg.24_#_46_#_3666601:2","fgenesh1_kg",1042033,1042033,"scaffold_24:458,628-459,829 (+)","scaffold_24",458628,459829,"(+)","TCDB:1.C.39.9.1",""
0.089979,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","fgenesh1_pm.3_#_39","fgenesh1_pm",1044142,1044142,"scaffold_3:234,282-235,975 (+)","scaffold_3",234282,235975,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089979,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","fgenesh1_pm.3_#_41","fgenesh1_pm",1044144,1044144,"scaffold_3:248,262-251,910 (+)","scaffold_3",248262,251910,"(+)","TCDB:1.C.39.9.1",""
0.089978,Fomro1,"Fomitopsis rosea Sig1Fomros20-ss v1.0","fgenesh1_pg.311_#_1","fgenesh1_pg",1133601,1133917,"scaffold_311:2,922-3,639 (+)","scaffold_311",2922,3639,"(+)","TCDB:1.C.39.9.1",""
0.089978,Fomro1,"Fomitopsis rosea Sig1Fomros20-ss v1.0","estExt_Genemark1.C_2690002","estExt_Genemark1",1212910,1213226,"scaffold_269:4,467-4,978 (+)","scaffold_269",4467,4978,"(+)","TCDB:1.C.39.9.1",""
0.089978,Fomro1,"Fomitopsis rosea Sig1Fomros20-ss v1.0","CE481027_83755","null",481028,481028,"scaffold_311:9,450-10,953 (+)","scaffold_311",9450,10953,"(+)","TCDB:1.C.39.9.1",""
0.089978,Fomro1,"Fomitopsis rosea Sig1Fomros20-ss v1.0","CE671207_39236","null",671208,671208,"scaffold_525:9,145-10,263 (-)","scaffold_525",9145,10263,"(-)","TCDB:1.C.39.9.1",""
0.089978,Fomro1,"Fomitopsis rosea Sig1Fomros20-ss v1.0","CE671516_36304","null",671517,671517,"scaffold_525:1-1,402 (+)","scaffold_525",1,1402,"(+)","TCDB:1.C.39.9.1",""
0.089977,Spalat1,"Sparassis latifolia CCMJ1100 v1.0","CE597004_16582","null",597005,597120,"scaffold_9:71,705-72,593 (+)","scaffold_9",71705,72593,"(+)","TCDB:1.C.39.9.1",""
0.089977,Spalat1,"Sparassis latifolia CCMJ1100 v1.0","fgenesh1_pg.9_#_34","fgenesh1_pg",747085,747200,"scaffold_9:136,412-136,892 (+)","scaffold_9",136412,136892,"(+)","TCDB:1.C.39.9.1",""
0.089977,Spalat1,"Sparassis latifolia CCMJ1100 v1.0","estExt_Genemark1.C_90018","estExt_Genemark1",926061,926176,"scaffold_9:58,043-59,223 (-)","scaffold_9",58043,59223,"(-)","TCDB:1.C.39.9.1",""
0.089976,Cerun2,"Cerrena unicolor v1.1","estExt_fgenesh1_pg.C_390002","estExt_fgenesh1_pg",402609,402824,"scaffold_39:7,251-9,208 (-)","scaffold_39",7251,9208,"(-)","TCDB:1.C.39.9.1",""
0.089976,Cerun2,"Cerrena unicolor v1.1","estExt_Genemark1.C_390012","estExt_Genemark1",447969,448184,"scaffold_39:28,306-30,217 (-)","scaffold_39",28306,30217,"(-)","TCDB:1.C.39.9.1",""
0.089975,Fomros1,"Rhodofomes roseus CIRM-BRFM 1785 v1.0","fgenesh1_pg.3_#_433","fgenesh1_pg",720987,721301,"scaffold_3:1,737,291-1,737,840 (+)","scaffold_3",1737291,1737840,"(+)","TCDB:1.C.39.9.1",""
0.089975,Fomros1,"Rhodofomes roseus CIRM-BRFM 1785 v1.0","fgenesh1_pg.14_#_227","fgenesh1_pg",724984,725298,"scaffold_14:1,003,137-1,003,717 (+)","scaffold_14",1003137,1003717,"(+)","TCDB:1.C.39.9.1",""
0.089975,Fomros1,"Rhodofomes roseus CIRM-BRFM 1785 v1.0","estExt_fgenesh1_pg.C_40103","estExt_fgenesh1_pg",846032,846346,"scaffold_4:443,760-444,991 (-)","scaffold_4",443760,444991,"(-)","TCDB:1.C.39.9.1",""
0.089975,Fomros1,"Rhodofomes roseus CIRM-BRFM 1785 v1.0","estExt_fgenesh1_pg.C_280019","estExt_fgenesh1_pg",850976,851290,"scaffold_28:88,815-90,151 (-)","scaffold_28",88815,90151,"(-)","TCDB:1.C.39.9.1",""
0.089975,Fomros1,"Rhodofomes roseus CIRM-BRFM 1785 v1.0","estExt_fgenesh1_pg.C_280016","estExt_fgenesh1_pg",850973,851287,"scaffold_28:81,517-82,955 (-)","scaffold_28",81517,82955,"(-)","TCDB:1.C.39.9.1",""
0.089975,Fomros1,"Rhodofomes roseus CIRM-BRFM 1785 v1.0","estExt_Genemark1.C_3_t20066","estExt_Genemark1",904621,904935,"scaffold_3:1,747,841-1,748,526 (-)","scaffold_3",1747841,1748526,"(-)","TCDB:1.C.39.9.1",""
0.089974,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig27.3","ExternalModels",7517,7517,"Contig_27:10,256-11,551 (-)","Contig_27",10256,11551,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089974,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig27.4","ExternalModels",7518,7518,"Contig_27:13,304-14,864 (-)","Contig_27",13304,14864,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089974,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig27.5","ExternalModels",7519,7519,"Contig_27:15,616-17,447 (+)","Contig_27",15616,17447,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089974,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig27.6","ExternalModels",7520,7520,"Contig_27:19,467-21,262 (-)","Contig_27",19467,21262,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089974,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig89.10","ExternalModels",15040,15040,"Contig_89:55,910-57,705 (+)","Contig_89",55910,57705,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089974,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig89.11","ExternalModels",15041,15041,"Contig_89:59,825-61,656 (-)","Contig_89",59825,61656,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089974,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig89.12","ExternalModels",15042,15042,"Contig_89:62,444-64,004 (+)","Contig_89",62444,64004,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089974,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig89.13","ExternalModels",15043,15043,"Contig_89:65,733-67,028 (+)","Contig_89",65733,67028,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089974,Cysmur1,"Cystostereum murrayi CysMur001 v1.0","CE802063_1595","null",802064,802203,"scaffold_6:72,326-73,670 (-)","scaffold_6",72326,73670,"(-)","TCDB:1.C.39.9.1",""
0.089973,Sisbri1,"Sistotrema brinkmannii OMC1754 v1.0","MIX26823_521_69","null",703198,703434,"scaffold_7:2,665,895-2,667,989 (+)","scaffold_7",2665895,2667989,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089972,Copci1,"Coprinopsis cinerea","CC1G_10395T0","BroadModels1",8854,8854,"Chr_2:3,259,524-3,260,690 (+)","Chr_2",3259524,3260690,"(+)","TCDB:1.C.39.9.1 KOG:KOG1922",""
0.089969,Laesu1,"Laetiporus sulphureus var. sulphureus v1.0","CE68258_34480","null",68259,68360,"scaffold_11:514,801-516,815 (-)","scaffold_11",514801,516815,"(-)","TCDB:1.C.39.9.1",""
0.089969,Laesu1,"Laetiporus sulphureus var. sulphureus v1.0","gm1.8421_g","Genemark1",761950,762051,"scaffold_40:78,841-79,841 (-)","scaffold_40",78841,79841,"(-)","TCDB:1.C.39.9.1",""
0.089968,Xerpru1,"Xerocomellus pruinatus BavarianF63 v1.0","gm4.5778_g","Genemark4",2840577,2840929,"scaffold_48:92,332-92,972 (+)","scaffold_48",92332,92972,"(+)","TCDB:1.C.39.9.1",""
0.089968,Xerpru1,"Xerocomellus pruinatus BavarianF63 v1.0","gm4.5783_g","Genemark4",2840582,2840934,"scaffold_48:105,425-106,065 (-)","scaffold_48",105425,106065,"(-)","TCDB:1.C.39.9.1",""
0.089968,Xerpru1,"Xerocomellus pruinatus BavarianF63 v1.0","gm4.5801_g","Genemark4",2840600,2840952,"scaffold_48:177,050-177,690 (+)","scaffold_48",177050,177690,"(+)","TCDB:1.C.39.9.1",""
0.089968,Xerpru1,"Xerocomellus pruinatus BavarianF63 v1.0","fgenesh1_kg.6_#_1327_#_TRINITY_DN9472_c0_g1_i8","fgenesh1_kg",2876940,2877292,"scaffold_6:641,362-642,345 (-)","scaffold_6",641362,642345,"(-)","TCDB:1.C.39.9.1",""
0.089966,Niddef1,"Nidularia deformis CBS 156.42 v1.0","e_gw1.15.880.1","Genewise1Plus",60034,60808,"scaffold_15:585,690-586,532 (-)","scaffold_15",585690,586532,"(-)","TCDB:1.C.39.9.1",""
0.089966,Niddef1,"Nidularia deformis CBS 156.42 v1.0","gm4.9415_g","Genemark4",100992,101766,"scaffold_15:591,348-592,284 (-)","scaffold_15",591348,592284,"(-)","TCDB:1.C.39.9.1",""
0.089964,Rhivi1,"Rhizopogon vinicolor AM-OR11-026 v1.0","CE276673_1764","null",276674,276815,"scaffold_272:3,754-5,970 (+)","scaffold_272",3754,5970,"(+)","TCDB:1.C.39.9.1",""
0.089960,Lepnud1,"Lepista nuda CBS 247.69 v1.0","fgenesh1_kg.169_#_11_#_Locus602v1rpkm412.80","fgenesh1_kg",1274486,1274708,"scaffold_169:18,276-19,351 (-)","scaffold_169",18276,19351,"(-)","TCDB:1.C.39.9.1",""
0.089960,Anokam1,"Anomoporia kamtschatica OMC1758 v1.0","MIX30249_643_60","null",1649772,1650172,"scaffold_2:2,888,169-2,888,936 (-)","scaffold_2",2888169,2888936,"(-)","TCDB:1.C.39.9.1",""
0.089960,Albpec1,"Xanthoporus peckianus DAOM 52321 v1.0","CE597068_132","null",597069,597421,"scaffold_214:3,298-4,282 (+)","scaffold_214",3298,4282,"(+)","TCDB:1.C.39.9.1",""
0.089960,Albpec1,"Xanthoporus peckianus DAOM 52321 v1.0","estExt_Genemark1.C_1940001","estExt_Genemark1",1797507,1797859,"scaffold_194:247-2,106 (-)","scaffold_194",247,2106,"(-)","TCDB:1.C.39.9.1",""
0.089959,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","CE1722969_2710","null",1722970,1723076,"scaffold_93:11,152-13,045 (+)","scaffold_93",11152,13045,"(+)","TCDB:1.C.39.9.1",""
0.089959,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","CE1723620_892","null",1723621,1723727,"scaffold_93:13,533-15,579 (-)","scaffold_93",13533,15579,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089959,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","gm1.7744_g","Genemark1",1918001,1918107,"scaffold_35:217,776-218,307 (+)","scaffold_35",217776,218307,"(+)","TCDB:1.C.39.9.1",""
0.089959,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","gm1.11259_g","Genemark1",1921516,1921622,"scaffold_93:7,144-8,940 (-)","scaffold_93",7144,8940,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089959,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","gm1.11452_g","Genemark1",1921709,1921815,"scaffold_101:24,836-26,483 (+)","scaffold_101",24836,26483,"(+)","TCDB:1.C.39.9.1",""
0.089959,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","gm1.11857_g","Genemark1",1922114,1922220,"scaffold_127:35,755-37,400 (-)","scaffold_127",35755,37400,"(-)","TCDB:1.C.39.9.1",""
0.089959,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","gm1.12548_g","Genemark1",1922805,1922911,"scaffold_336:13-359 (-)","scaffold_336",13,359,"(-)","TCDB:1.C.39.9.1",""
0.089959,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","CE915610_1928","null",915611,915717,"scaffold_308:1-2,241 (-)","scaffold_308",1,2241,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089956,ClaPMI390,"Sistotrema sp. PMI_390 v1.0","gm1.2736_g","Genemark1",2164549,2164636,"scaffold_11:217,221-219,360 (-)","scaffold_11",217221,219360,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089956,ClaPMI390,"Sistotrema sp. PMI_390 v1.0","gm1.3972_g","Genemark1",2165785,2165872,"scaffold_19:180,952-182,976 (+)","scaffold_19",180952,182976,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089956,ClaPMI390,"Sistotrema sp. PMI_390 v1.0","gw1.86.2.1","Genewise1",2030121,2030208,"scaffold_86:32,663-34,315 (-)","scaffold_86",32663,34315,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089956,Suicli1,"Suillus clintonianus FC179 v1.0","gm1.12681_g","Genemark1",918327,918563,"scaffold_130:931-2,674 (+)","scaffold_130",931,2674,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089956,Suicli1,"Suillus clintonianus FC179 v1.0","gm1.14644_g","Genemark1",920290,920526,"scaffold_218:3,576-5,325 (+)","scaffold_218",3576,5325,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089956,Suicli1,"Suillus clintonianus FC179 v1.0","gm1.14643_g","Genemark1",920289,920525,"scaffold_218:1,197-2,770 (+)","scaffold_218",1197,2770,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089956,Suicli1,"Suillus clintonianus FC179 v1.0","MIX10469_353_67","null",931054,931290,"scaffold_15:394,547-396,318 (+)","scaffold_15",394547,396318,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089954,Panst_KUC8834_1_1,"Panellus stipticus KUC8834 v1.1","CE208714_100","null",208715,208868,"scaffold_209:65,062-65,942 (+)","scaffold_209",65062,65942,"(+)","TCDB:1.C.39.9.1",""
0.089953,Pleery1,"Pleurotus eryngii ATCC 90797 v1.0","gw1.223.27.1","Genewise1",1348694,1348876,"scaffold_223:11,214-12,511 (+)","scaffold_223",11214,12511,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089953,Pleery1,"Pleurotus eryngii ATCC 90797 v1.0","gm1.13338_g","Genemark1",1513536,1513718,"scaffold_223:8,786-10,395 (-)","scaffold_223",8786,10395,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.089953,Pleery1,"Pleurotus eryngii ATCC 90797 v1.0","MIX27641_182_32","null",1542500,1542682,"scaffold_223:6,128-8,062 (-)","scaffold_223",6128,8062,"(-)","TCDB:1.C.39.9.1",""
0.089949,Suiamp1,"Suillus ampliporus FC55 v1.0","MIX12991_2535_71","null",1024186,1024442,"scaffold_174:3,948-5,788 (+)","scaffold_174",3948,5788,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089949,Suipal1,"Suillus paluster FC165 v1.0","fgenesh1_kg.99_#_17_#_TRINITY_DN7606_c0_g1_i6","fgenesh1_kg",1165061,1165321,"scaffold_99:10,491-11,700 (+)","scaffold_99",10491,11700,"(+)","TCDB:1.C.39.9.1",""
0.089949,Suipal1,"Suillus paluster FC165 v1.0","gm1.14529_g","Genemark1",1255803,1256063,"scaffold_156:27,885-29,563 (+)","scaffold_156",27885,29563,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864",""
0.089944,Antser1,"Antrodia serialis Sig1Antser10 v1.0","gm1.9416_g","Genemark1",1121602,1121825,"scaffold_63:109,825-110,749 (-)","scaffold_63",109825,110749,"(-)","TCDB:1.C.39.9.1",""
0.089944,Antser1,"Antrodia serialis Sig1Antser10 v1.0","fgenesh1_pg.67_#_24","fgenesh1_pg",956999,957222,"scaffold_67:96,005-97,276 (+)","scaffold_67",96005,97276,"(+)","TCDB:1.C.39.9.1",""
0.089944,Antser1,"Antrodia serialis Sig1Antser10 v1.0","fgenesh1_kg.77_#_125_#_TRINITY_DN8581_c0_g1_i2","fgenesh1_kg",1027497,1027720,"scaffold_77:88,656-89,607 (+)","scaffold_77",88656,89607,"(+)","TCDB:1.C.39.9.1",""
0.089941,Suioch1,"Suillus ochraceoroseus FC498 v1.0","gm1.14839_g","Genemark1",1182737,1183009,"scaffold_59:49,397-51,075 (+)","scaffold_59",49397,51075,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089941,Suioch1,"Suillus ochraceoroseus FC498 v1.0","CE570685_1059","null",570686,570958,"scaffold_39:186,087-187,249 (+)","scaffold_39",186087,187249,"(+)","TCDB:1.C.39.9.1",""
0.089939,Gymch1,"Gymnopilus chrysopellus PR-1187 v1.0","fgenesh1_kg.14_#_56_#_Locus11797v2rpkm0.88","fgenesh1_kg",1686905,1687087,"scaffold_14:135,791-136,470 (-)","scaffold_14",135791,136470,"(-)","TCDB:1.C.39.9.1",""
0.089935,Phoaln1,"Pholiota alnicola AH 47727 v1.0","fgenesh1_pg.63_#_29","fgenesh1_pg",1759741,1759992,"scaffold_63:174,871-175,489 (+)","scaffold_63",174871,175489,"(+)","TCDB:1.C.39.9.1",""
0.089928,Pilsph1,"Piloderma sphaerosporum 354 v1.0","MIX9637_499_40","null",885313,885559,"scaffold_14:972,881-974,827 (+)","scaffold_14",972881,974827,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.089885,Pospl1,"Postia placenta MAD 698-R v1.0","fgenesh3_pg.206__9","fgenesh3_pg",98779,98779,"scaffold_206:73,036-76,684 (+)","scaffold_206",73036,76684,"(+)","TCDB:1.C.39.9.1",""
0.089885,Pospl1,"Postia placenta MAD 698-R v1.0","fgenesh3_pg.144__17","fgenesh3_pg",101552,101552,"scaffold_144:75,662-79,324 (-)","scaffold_144",75662,79324,"(-)","TCDB:1.C.39.9.1",""
0.089876,Denbi1,"Dendrothele bispora CBS 962.96 v1.0","estExt_Genewise1.C_8820016","estExt_Genewise1",736321,736874,"scaffold_882:30,018-31,411 (-)","scaffold_882",30018,31411,"(-)","TCDB:1.C.39.9.1",""
