Score,"Organism Id","Organism Name",Name,Track,"Protein Id","Transcript Id",Location,Scaffold,Start,End,Strand,Annotations,"User Annotations"
0.071128,Tulca1,"Tulasnella calospora AL13/4D v1.0","MIX13116_418_90","null",222710,222801,"scaffold_275:9,631-11,002 (+)","scaffold_275",9631,11002,"(+)","TCDB:1.C.97.1.1 IPRF:ipr009002",""
0.071068,Sphst1,"Sphaerobolus stellatus v1.0","estExt_Genewise1Plus.C_300072","estExt_Genewise1Plus",226528,227453,"scaffold_30:259,620-261,611 (+)","scaffold_30",259620,261611,"(+)","TCDB:1.C.97.1.1",""
0.071068,Sphst1,"Sphaerobolus stellatus v1.0","estExt_Genewise1Plus.C_2880018","estExt_Genewise1Plus",236447,237372,"scaffold_288:69,114-71,105 (+)","scaffold_288",69114,71105,"(+)","TCDB:1.C.97.1.1",""
0.071068,Sphst1,"Sphaerobolus stellatus v1.0","gm1.13076_g","Genemark1",251186,252111,"scaffold_37:715,084-717,059 (-)","scaffold_37",715084,717059,"(-)","TCDB:1.C.97.1.1",""
0.071068,Sphst1,"Sphaerobolus stellatus v1.0","gm1.29190_g","Genemark1",267300,268225,"scaffold_173:192,660-194,111 (-)","scaffold_173",192660,194111,"(-)","TCDB:1.C.97.1.1",""
0.071068,Sphst1,"Sphaerobolus stellatus v1.0","gm1.30855_g","Genemark1",268965,269890,"scaffold_204:98,924-100,430 (-)","scaffold_204",98924,100430,"(-)","TCDB:1.C.97.1.1",""
0.070989,Galma1,"Galerina marginata v1.0","gm1.12228_g","Genemark1",143727,143876,"scaffold_26:135,340-135,868 (-)","scaffold_26",135340,135868,"(-)","TCDB:1.C.97.1.1",""
0.061143,Cersp395_1,"Ceratobasidium sp. 395 v1.0","fgenesh1_kg.65_#_113_#_TRINITY_DN12049_c1_g2_i1","fgenesh1_kg",1509970,1510408,"scaffold_65:101,262-102,375 (+)","scaffold_65",101262,102375,"(+)","TCDB:1.C.97.1.1",""
0.061079,PleosDSM11191_1,"Pleurotus ostreatus DSM 11191 v1.0","e_gw1.65.206.1","Genewise1Plus",1196927,1197549,"scaffold_65:163,001-165,017 (+)","scaffold_65",163001,165017,"(+)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061079,Serbor1,"Serpulomyces borealis OMC1750 v1.0","CE697184_4107","null",697185,697439,"scaffold_27:145,290-147,137 (-)","scaffold_27",145290,147137,"(-)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061075,Clibor1,"Climacocystis borealis CliBor001 v1.0","fgenesh1_kg.9_#_2031_#_TRINITY_DN4499_c1_g1_i3","fgenesh1_kg",1193878,1194318,"scaffold_9:1,107,558-1,108,167 (-)","scaffold_9",1107558,1108167,"(-)","TCDB:1.C.97.1.1",""
0.061063,Anokam1,"Anomoporia kamtschatica OMC1758 v1.0","CE594382_24123","null",594383,594783,"scaffold_29:26,296-28,498 (-)","scaffold_29",26296,28498,"(-)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061061,Polsqu1,"Polyporus squamosus CCBS 676 v1.0","gm1.5126_g","Genemark1",738964,739323,"scaffold_36:219,468-221,500 (-)","scaffold_36",219468,221500,"(-)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061047,Denmi1,"Dendrothele microspora FP 101998 v1.0","fgenesh1_kg.44_#_57_#_TRINITY_DN2205_c0_g2_i1","fgenesh1_kg",980976,981430,"scaffold_44:49,028-51,500 (-)","scaffold_44",49028,51500,"(-)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061043,CerAGI,"Ceratobasidium sp. anastomosis group I; DN8442 v1.0","CE217365_387","null",217366,217494,"scaffold_30:109,914-111,921 (+)","scaffold_30",109914,111921,"(+)","TCDB:1.C.97.1.1 IPRF:ipr001229 PFD:pf01419",""
0.061040,Tulsp425_1,"Tulasnella sp. 425 v1.0","gm1.5289_g","Genemark1",2100425,2100711,"scaffold_7:1,837,189-1,838,598 (+)","scaffold_7",1837189,1838598,"(+)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061033,FlaPMI526_1,"Flagelloscypha sp. PMI_526 v1.0","CE1276881_289","null",1276882,1277202,"scaffold_9:500,928-502,769 (+)","scaffold_9",500928,502769,"(+)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061007,Cersp423_1,"Ceratobasidium sp. 423 v1.0","fgenesh1_kg.126_#_111_#_TRINITY_DN13432_c0_g1_i1","fgenesh1_kg",1805276,1805768,"scaffold_126:172,227-174,289 (+)","scaffold_126",172227,174289,"(+)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061007,Cersp423_1,"Ceratobasidium sp. 423 v1.0","MIX11240_26_69","null",2001460,2001952,"scaffold_126:216,563-218,501 (+)","scaffold_126",216563,218501,"(+)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.061007,Gymear1,"Gymnopus earleae GB-263.02 v1.0","CE781542_7980","null",781543,781913,"scaffold_62:140,575-142,883 (+)","scaffold_62",140575,142883,"(+)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.060974,PleosPC9_1,"Pleurotus ostreatus PC9 v1.0","estExt_genemark.C_60214","estExt_genemark",133806,133806,"scaffold_6:781,952-784,402 (+)","scaffold_6",781952,784402,"(+)","TCDB:1.C.97.1.1","Description:pleurotolysin B:Ursula Kües:2011-08-02 Defline:pleurotolysin B:Ursula Kües:2011-08-02 Disposition:Catalog:Ursula Kües:2011-08-02"
0.050991,PleosPC15_2,"Pleurotus ostreatus PC15 v2.0","estExt_fgenesh1_kg.C_070194","estExt_fgenesh1_kg",1090161,1090161,"scaffold_07:1,941,499-1,943,972 (-)","scaffold_07",1941499,1943972,"(-)","TCDB:1.C.97.1.1","Defline:precursor of pleurotolysin B:Ursula Kües:2010-01-03 Description:precursor of pleurotolysin B:Ursula Kües:2010-01-03 Literature:Sakurai,N., Kaneko,J., Kamio,Y. and Tomita,T. Cloning, expression, and pore-forming properties of mature and precursor forms of pleurotolysin, a sphingomyelin-specific two-component cytolysin from the edible mushroom Pleurotus ostreatus Biochim. Biophys. Acta 1679 (1), 65-73 (2004):Ursula Kües:2010-01-03 Name:plyB:Ursula Kües:2010-01-03"
0.040977,Parsph2,"Paragyrodon sphaerosporus FC442 v2.0","CE111315_235","null",111316,111316,"scaffold_10:97,972-98,914 (+)","scaffold_10",97972,98914,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040940,Sisbr1,"Lentinus tigrinus v1.0","fgenesh1_pm.45_#_32","fgenesh1_pm",603330,603634,"scaffold_45:106,784-107,294 (+)","scaffold_45",106784,107294,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040940,Sisbr1,"Lentinus tigrinus v1.0","estExt_fgenesh1_pg.C_450024","estExt_fgenesh1_pg",618493,618797,"scaffold_45:104,171-104,694 (+)","scaffold_45",104171,104694,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040938,Galinc1,"Galzinia incrustans CBS 104901 v1.0","gm1.1219_g","Genemark1",2073053,2073291,"scaffold_3:759,726-760,203 (-)","scaffold_3",759726,760203,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040928,Polar1,"Polyporus arcularius v1.0","estExt_Genewise1Plus.C_1480055","estExt_Genewise1Plus",547014,547296,"scaffold_148:65,115-65,574 (+)","scaffold_148",65115,65574,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040928,Polar1,"Polyporus arcularius v1.0","fgenesh1_kg.218_#_2_#_Locus9925v2rpkm1.71","fgenesh1_kg",586868,587150,"scaffold_218:1,372-2,446 (+)","scaffold_218",1372,2446,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040928,Polar1,"Polyporus arcularius v1.0","fgenesh1_kg.809_#_2_#_Locus9925v2rpkm1.71","fgenesh1_kg",591849,592131,"scaffold_809:1,388-2,472 (+)","scaffold_809",1388,2472,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040928,Polar1,"Polyporus arcularius v1.0","gm1.5533_g","Genemark1",598570,598852,"scaffold_148:642-1,173 (-)","scaffold_148",642,1173,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040928,Polar1,"Polyporus arcularius v1.0","gm1.13916_g","Genemark1",606953,607235,"scaffold_1548:621-1,136 (-)","scaffold_1548",621,1136,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040928,Polar1,"Polyporus arcularius v1.0","e_gw1.218.33.1","Genewise1Plus",492019,492301,"scaffold_218:26,203-26,725 (-)","scaffold_218",26203,26725,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040927,PhlFC14_2,"Phlebopus sp. FC_14 v2.0","CE483766_4870","null",483767,483975,"scaffold_2:442,074-442,911 (-)","scaffold_2",442074,442911,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040927,PhlFC14_2,"Phlebopus sp. FC_14 v2.0","estExt_Genewise1Plus.C_2_t10161","estExt_Genewise1Plus",1947475,1947683,"scaffold_2:440,557-441,064 (-)","scaffold_2",440557,441064,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040913,Russem1,"Russula seminuda PSC4341-TAS1 v1.0","fgenesh1_kg.289_#_61_#_TRINITY_DN4358_c0_g3_i1","fgenesh1_kg",984098,984334,"scaffold_289:17,608-18,382 (-)","scaffold_289",17608,18382,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040902,Gyrli1,"Gyrodon lividus BX v1.0","estExt_Genemark1.C_2_t10250","estExt_Genemark1",877364,877479,"scaffold_2:888,299-889,381 (+)","scaffold_2",888299,889381,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040899,Tragib1,"Trametes gibbosa CIRM-BRFM 1770 v1.0","e_gw1.22.291.1","Genewise1Plus",1322232,1322444,"scaffold_22:31,900-32,139 (+)","scaffold_22",31900,32139,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040899,Sisrad1,"Sistotrema raduloides OMC1660 v1.0","e_gw1.26.70.1","Genewise1Plus",2292907,2293163,"scaffold_26:234,449-234,940 (-)","scaffold_26",234449,234940,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040897,Iscben1,"Ischnoderma benzoinum IVC119 v1.0","fgenesh1_kg.51_#_332_#_TRINITY_DN11122_c0_g1_i2","fgenesh1_kg",962434,962434,"scaffold_51:201,015-201,912 (-)","scaffold_51",201015,201912,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040896,Hercor1,"Hericium coralloides FP-101451 v1.0","CE717803_220","null",717804,718246,"scaffold_6:512,102-513,004 (-)","scaffold_6",512102,513004,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040896,Tramey1,"Trametes meyenii CIRM-BRFM 1810 v1.0","gm1.9611_g","Genemark1",1013932,1014212,"scaffold_16:617,583-618,072 (-)","scaffold_16",617583,618072,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040896,Pismi_AB1_1,"Pisolithus sp. B1 v1.0","fgenesh1_kg.4_#_3688_#_TRINITY_DN2699_c0_g1_i1","fgenesh1_kg",1098592,1099408,"scaffold_4:2,321,724-2,322,615 (+)","scaffold_4",2321724,2322615,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040896,Tramax1,"Trametes maxima CIRM-BRFM 1813 v1.0","CE336723_1181","null",336724,337020,"scaffold_2:516,342-517,324 (-)","scaffold_2",516342,517324,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040893,RusKIS4_1_1,"Russula sp. KIS4 v1.1","estExt_fgenesh1_pg.C_3280025","estExt_fgenesh1_pg",1816093,1816419,"scaffold_328:77,416-78,225 (+)","scaffold_328",77416,78225,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040893,RusKIS4_1_1,"Russula sp. KIS4 v1.1","estExt_fgenesh1_pg.C_3280024","estExt_fgenesh1_pg",1816092,1816418,"scaffold_328:71,939-72,523 (+)","scaffold_328",71939,72523,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040892,Piscap1,"Pisolithus capsulifer 3163 v1.0","fgenesh1_pm.39_#_6","fgenesh1_pm",2082292,2085120,"scaffold_39:69,385-69,856 (+)","scaffold_39",69385,69856,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040892,Creces1,"Crepidotus cesatii CBS 511.95 v1.0","CE788499_661","null",788500,788718,"scaffold_62:115,134-115,970 (-)","scaffold_62",115134,115970,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040892,PleosDSM11191_1,"Pleurotus ostreatus DSM 11191 v1.0","fgenesh1_kg.65_#_274_#_TRINITY_DN4603_c0_g1_i1","fgenesh1_kg",1389302,1389924,"scaffold_65:161,591-162,302 (-)","scaffold_65",161591,162302,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Serbor1,"Serpulomyces borealis OMC1750 v1.0","CE321463_9628","null",321464,321718,"scaffold_142:16,627-17,740 (+)","scaffold_142",16627,17740,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Serbor1,"Serpulomyces borealis OMC1750 v1.0","e_gw1.99.2.1","Genewise1Plus",1718465,1718719,"scaffold_99:103,473-103,946 (+)","scaffold_99",103473,103946,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Serbor1,"Serpulomyces borealis OMC1750 v1.0","CE689790_1646","null",689791,690045,"scaffold_265:17,696-18,564 (+)","scaffold_265",17696,18564,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Serbor1,"Serpulomyces borealis OMC1750 v1.0","fgenesh1_kg.265_#_52_#_TRINITY_DN401_c0_g1_i11","fgenesh1_kg",1827247,1827501,"scaffold_265:13,551-14,599 (-)","scaffold_265",13551,14599,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Serbor1,"Serpulomyces borealis OMC1750 v1.0","estExt_Genewise1Plus.C_1300040","estExt_Genewise1Plus",1848073,1848327,"scaffold_130:76,590-77,426 (-)","scaffold_130",76590,77426,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Serbor1,"Serpulomyces borealis OMC1750 v1.0","gm1.13690_g","Genemark1",1870416,1870670,"scaffold_130:63,577-65,542 (+)","scaffold_130",63577,65542,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Serbor1,"Serpulomyces borealis OMC1750 v1.0","gm1.13958_g","Genemark1",1870684,1870938,"scaffold_142:20,292-20,765 (+)","scaffold_142",20292,20765,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Serbor1,"Serpulomyces borealis OMC1750 v1.0","estExt_Genemark1.C_2650002","estExt_Genemark1",1899659,1899913,"scaffold_265:4,736-5,220 (+)","scaffold_265",4736,5220,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040891,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","CE219605_29787","null",219606,219714,"scaffold_151:81,197-82,228 (+)","scaffold_151",81197,82228,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Obbri1,"Obba rivulosa 3A-2 v1.0","CE189929_463","null",189930,190106,"scaffold_177:1,902-2,728 (-)","scaffold_177",1902,2728,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Obbri1,"Obba rivulosa 3A-2 v1.0","e_gw1.21.173.1","Genewise1Plus",724008,724184,"scaffold_21:158,602-158,814 (-)","scaffold_21",158602,158814,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Obbri1,"Obba rivulosa 3A-2 v1.0","MIX22168_362_79","null",862642,862818,"scaffold_300:8,297-9,174 (+)","scaffold_300",8297,9174,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Trabet1,"Trametes betulina CIRM-BRFM 1801 v1.0","fgenesh1_kg.52_#_99_#_TRINITY_DN6062_c0_g1_i2","fgenesh1_kg",845770,845989,"scaffold_52:168,829-169,738 (-)","scaffold_52",168829,169738,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Hydpi2,"Hydnomerulius pinastri v2.0","fgenesh1_pg.25_#_18","fgenesh1_pg",169438,169572,"scaffold_25:81,760-82,221 (+)","scaffold_25",81760,82221,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Rusrug1,"Russula rugulosa BPL654 v1.0","estExt_Genemark1.C_3620002","estExt_Genemark1",1191120,1191292,"scaffold_362:8,600-9,366 (-)","scaffold_362",8600,9366,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Rusrug1,"Russula rugulosa BPL654 v1.0","e_gw1.147.19.1","Genewise1Plus",922004,922176,"scaffold_147:6,902-7,460 (-)","scaffold_147",6902,7460,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Rusrug1,"Russula rugulosa BPL654 v1.0","e_gw1.362.13.1","Genewise1Plus",925929,926101,"scaffold_362:20,424-20,983 (-)","scaffold_362",20424,20983,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040889,Rusrug1,"Russula rugulosa BPL654 v1.0","fgenesh1_kg.147_#_108_#_TRINITY_DN26466_c1_g1_i2","fgenesh1_kg",1001040,1001212,"scaffold_147:20,528-21,728 (+)","scaffold_147",20528,21728,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040887,Clibor1,"Climacocystis borealis CliBor001 v1.0","e_gw1.339.14.1","Genewise1Plus",1154422,1154862,"scaffold_339:15,868-16,337 (+)","scaffold_339",15868,16337,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040887,Clibor1,"Climacocystis borealis CliBor001 v1.0","fgenesh1_kg.9_#_384_#_TRINITY_DN5174_c2_g3_i1","fgenesh1_kg",1192231,1192671,"scaffold_9:196,116-197,104 (+)","scaffold_9",196116,197104,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040887,Clibor1,"Climacocystis borealis CliBor001 v1.0","fgenesh1_kg.51_#_227_#_TRINITY_DN4499_c1_g1_i3","fgenesh1_kg",1227935,1228375,"scaffold_51:151,722-152,440 (-)","scaffold_51",151722,152440,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040887,Clibor1,"Climacocystis borealis CliBor001 v1.0","fgenesh1_kg.51_#_206_#_TRINITY_DN4499_c1_g1_i3","fgenesh1_kg",1227914,1228354,"scaffold_51:141,866-142,696 (-)","scaffold_51",141866,142696,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040887,Clibor1,"Climacocystis borealis CliBor001 v1.0","estExt_Genemark1.C_170196","estExt_Genemark1",1428831,1429271,"scaffold_17:580,910-581,792 (-)","scaffold_17",580910,581792,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040887,Paxam1,"Paxillus ammoniavirescens Pou09.2 v1.0","gm1.8368_g","Genemark1",1014777,1014886,"scaffold_215:39,018-39,506 (-)","scaffold_215",39018,39506,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040884,Dicsqu464_2,"Dichomitus squalens CBS 464.89 v2.0","e_gw1.13.846.1","Genewise1Plus",2907321,2907805,"scaffold_13:2,254,739-2,255,253 (-)","scaffold_13",2254739,2255253,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040881,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","fgenesh1_pg.145_#_22","fgenesh1_pg",1102255,1102459,"scaffold_145:45,054-45,509 (-)","scaffold_145",45054,45509,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.040881,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","fgenesh1_pg.622_#_5","fgenesh1_pg",1106052,1106256,"scaffold_622:9,908-10,392 (+)","scaffold_622",9908,10392,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
